Date,Internal_Number,Instrument_Name,ENTITY_QID,Country,Free_Float_MCAP_USD_Cutoff_Company,Full_MCAP_USD_Cutoff_Company,Weight_Cutoff,CumWeight_Cutoff,Size,Case,Shadow_Company
2020-12-21,ZA00DM,Shoprite Holdings Ltd,E004YRCPZ,ZA,3622945007.0662723,4882017257.871274,0.016324835464252934,0.7235289567512206,Standard,Inside,
2020-12-21,ZA00CL,Nedbank Group Ltd,E004YRDWF,ZA,2596969206.136501,3973939106.559298,0.011701832325144766,0.7352307890763654,Standard,Inside,
2020-12-21,ZA20V6,CLICKS GROUP,E004YN6ZL,ZA,3279258017.3337774,3772297270.6013775,0.014776196567542036,0.7500069856439074,Standard,Inside,
2020-12-21,ZA901J,MULTICHOICE GROUP,E004YUBEF,ZA,3220361979.211816,3719951460.334777,0.01451081353524038,0.7645177991791479,Standard,Inside,
2020-12-21,ZA00IR,Aspen Pharmacare Holdings Ltd,E004YPYQZ,ZA,2611591699.745322,3641879374.906321,0.01176772065681293,0.7762855198359608,Standard,Inside,
2020-12-21,ZA00EN,Bidvest Group Ltd,E004YRAKF,ZA,2986668017.3574157,3587158320.1506314,0.013457798524297186,0.789743318360258,Standard,Inside,
2020-12-21,073892,OLD MUTUAL,E004YRLC7,ZA,2936337538.8371882,3556610391.033416,0.013231011537722095,0.8029743298979801,Standard,Inside,
2020-12-21,ZA00JS,African Rainbow Minerals Ltd,E004YPNEK,ZA,1569193134.182578,3460946480.3321085,0.007070717241692145,0.8100450471396723,Standard,Inside,
2020-12-21,ZA805M,PEPKOR HOLDINGS,E004YPV5W,ZA,1079369790.5983002,3263894135.465075,0.004863594176073585,0.8149086413157459,Standard,Inside,true
2020-12-21,ZA704K,NEPI ROCKCASTLE,E004YOXHU,ZA,1797361981.9857442,3190205860.819567,0.008098836324700551,0.8230074776404465,Standard,Inside,
2020-12-21,ZA00HQ,Remgro Ltd,E004YR9QU,ZA,2636760597.0522733,3152134604.9638643,0.011881130633103287,0.8348886082735497,Standard,Inside,
2020-12-21,ZA702I,RAND MERCHANT IN.HDG.,E004YTWCP,ZA,1874692173.8364322,3018827977.1923227,0.008447282866372969,0.8433358911399227,Standard,Inside,
2021-03-22,ZA004D,Naspers Ltd,E004YRE5C,ZA,87155175054.55225,101155031400.3624,0.3421935274776885,0.3421935274776885,Standard,Inside,
2021-03-22,ZA005E,Anglo Platinum Ltd,E004YQL7T,ZA,6887964461.482458,32126699913.630867,0.02704391167524284,0.36923743915293133,Standard,Inside,
2021-03-22,ZA008H,FirstRand Ltd,E004YRE30,ZA,8891360291.659521,18636261353.30019,0.03490975653911101,0.4041471956920423,Standard,Inside,
2021-03-22,ZA00FO,Vodacom Group Ltd,E004YRA54,ZA,1435082075.8197765,15100245082.046085,0.005634499585795087,0.4097816952778374,Standard,Inside,true
2021-03-22,ZA003C,Standard Bank Group Ltd/South,E004YRC2U,ZA,9473639878.427082,14224684502.142765,0.03719593525023777,0.4469776305280752,Standard,Inside,
2021-03-22,ZA301D,Sibanye-Stillwater,E004YNCFG,ZA,8387888763.307997,13522069580.71719,0.032932998438822025,0.47991062896689723,Standard,Inside,
2021-03-22,ZA006F,Impala Platinum Holdings Ltd,E004YRAGC,ZA,7798419464.272822,12700926681.65242,0.030618591076890956,0.5105292200437882,Standard,Inside,
2021-03-22,ZA202D,CAPITEC BANK,E004YQQYR,ZA,6055388323.042198,10220064680.239998,0.02377500463067207,0.5343042246744603,Standard,Inside,
2021-03-22,ZA001A,MTN Group Ltd,E004YQ0EH,ZA,6104931442.323224,9043003173.342058,0.02396952359914882,0.5582737482736091,Standard,Inside,
2021-03-22,ZA00GP,Sanlam Ltd,E004YMEBW,ZA,6192149309.442152,8936569937.136892,0.024311963271719327,0.5825857115453285,Standard,Inside,
2021-03-22,ZA007G,AngloGold Ashanti Ltd,E004YN2W6,ZA,5086608609.236194,8344187789.108011,0.0199713274834619,0.6025570390287903,Standard,Inside,
2021-03-22,ZA002B,Sasol Ltd,E004YM97J,ZA,5969069255.337367,7806786889.010421,0.02343609387467837,0.6259931329034687,Standard,Inside,
2021-03-22,ZA20T4,NORTHAM PLATINUM,E004YRBAF,ZA,4121143720.8072686,7468546068.878704,0.01618066518921996,0.6421737980926887,Standard,Inside,
2021-03-22,ZA00AJ,Gold Fields Ltd,E004YR9FL,ZA,3815588223.42885,7335525597.46938,0.014980976089603387,0.6571547741822921,Standard,Inside,
2021-03-22,ZA009I,ABSA GROUP LTD,E004YNFH5,ZA,5353756318.713196,6791521398.849671,0.021020217776049812,0.6781749919583419,Standard,Inside,
2021-03-22,ZA602H,BidCorp Ltd,E004YPWJV,ZA,5281965826.548751,6274608964.776374,0.020738349926691078,0.698913341885033,Standard,Inside,
2021-03-22,ZA00U3,DISCOVERY LTD,E004YPWKS,ZA,3635990178.060657,6156434436.269314,0.014275828189502533,0.7131891700745355,Standard,Inside,
2021-03-22,ZA00DM,Shoprite Holdings Ltd,E004YRCPZ,ZA,3855437629.160719,5195307410.269127,0.01513743505726357,0.7283266051317991,Standard,Inside,
2021-03-22,ZA00JS,African Rainbow Minerals Ltd,E004YPNEK,ZA,1973770211.9407196,4353264693.29669,0.007749527103027738,0.7360761322348269,Standard,Inside,
2021-03-22,ZA00CL,Nedbank Group Ltd,E004YRDWF,ZA,2829660392.4592676,4330008251.65917,0.01110997104478837,0.7471861032796153,Standard,Inside,
2021-03-22,ZA00IR,Aspen Pharmacare Holdings Ltd,E004YPYQZ,ZA,3078447774.248599,4292912807.4865417,0.012086773990948974,0.7592728772705643,Standard,Inside,
2021-03-22,073892,OLD MUTUAL,E004YRLC7,ZA,3452028942.282947,4181236606.447368,0.013553549286952828,0.7728264265575171,Standard,Inside,
2021-03-22,ZA00LU,Exxaro Resources Ltd,E004YP1D7,ZA,2228272085.426142,4052140544.510169,0.008748766606397979,0.7815751931639151,Standard,Inside,
2021-03-22,ZA20V6,CLICKS GROUP,E004YN6ZL,ZA,3467821454.4198294,4018333087.3926177,0.013615554732211488,0.7951907478961266,Standard,Inside,
2021-03-22,ZA704K,NEPI ROCKCASTLE,E004YOXHU,ZA,2023919243.1806178,3838997047.0042076,0.007946425036957977,0.8031371729330846,Standard,Inside,
2021-03-22,ZA00EN,Bidvest Group Ltd,E004YRAKF,ZA,3015218641.142048,3779890486.5764675,0.011838520228810991,0.8149756931618957,Standard,Inside,
2021-03-22,ZA901J,MULTICHOICE GROUP,E004YUBEF,ZA,2781029633.1831245,3729421527.669471,0.01091903423523913,0.8258947273971348,Standard,Inside,
2021-03-22,ZA00HQ,Remgro Ltd,E004YR9QU,ZA,3028282227.857679,3620181981.898002,0.011889811214308231,0.837784538611443,Standard,Inside,
2021-03-22,ZA805M,PEPKOR HOLDINGS,E004YPV5W,ZA,1192396447.2802248,3605674167.7660265,0.004681653684836144,0.8424661922962792,Standard,Inside,true
2021-06-21,ZA004D,Naspers Ltd,E004YRE5C,ZA,83414627923.50874,96813635008.71487,0.2857766593970417,0.2857766593970417,Standard,Inside,
2021-06-21,ZA005E,Anglo Platinum Ltd,E004YQL7T,ZA,7539698772.982969,35166505471.002655,0.025830840247574812,0.31160749964461654,Standard,Inside,
2021-06-21,ZA008H,FirstRand Ltd,E004YRE30,ZA,10935327084.091171,22920408895.600857,0.03746418729303991,0.34907168693765644,Standard,Inside,
2021-06-21,ZA00FO,Vodacom Group Ltd,E004YRA54,ZA,1663872549.4933105,17507628104.326714,0.005700390335525649,0.3547720772731821,Standard,Inside,true
2021-06-21,ZA003C,Standard Bank Group Ltd/South,E004YRC2U,ZA,10536243193.293196,16019831523.936745,0.036096934762272735,0.3908690120354548,Standard,Inside,
2021-06-21,ZA006F,Impala Platinum Holdings Ltd,E004YRAGC,ZA,8556684209.98382,14273667562.941313,0.02931500972811307,0.4201840217635679,Standard,Inside,
2021-06-21,ZA202D,CAPITEC BANK,E004YQQYR,ZA,11538412583.63997,14047251745.361542,0.03953034479661224,0.45971436656018017,Standard,Inside,
2021-06-21,ZA301D,Sibanye-Stillwater,E004YNCFG,ZA,8741374530.737709,14023215343.93811,0.029947754657892223,0.4896621212180724,Standard,Inside,
2021-06-21,ZA001A,MTN Group Ltd,E004YQ0EH,ZA,9229292821.392298,13656840517.005472,0.03161935186611625,0.5212814730841886,Standard,Inside,
2021-06-21,ZA00AJ,Gold Fields Ltd,E004YR9FL,ZA,5609996490.364606,11178683686.64488,0.019219723160734663,0.5405011962449232,Standard,Inside,
2021-06-21,ZA007G,AngloGold Ashanti Ltd,E004YN2W6,ZA,6335791772.030515,10340518684.889507,0.02170628164770434,0.5622074778926276,Standard,Inside,
2021-06-21,ZA002B,Sasol Ltd,E004YM97J,ZA,7816252305.268952,10217323274.861376,0.026778306496223824,0.5889857843888514,Standard,Inside,
2021-06-21,ZA00GP,Sanlam Ltd,E004YMEBW,ZA,6646498399.827716,9657800639.098686,0.022770755641712045,0.6117565400305635,Standard,Inside,
2021-06-21,ZA009I,ABSA GROUP LTD,E004YNFH5,ZA,6977547188.049644,8845774832.720139,0.023904921424747788,0.6356614614553112,Standard,Inside,
2021-06-21,ZA20T4,NORTHAM PLATINUM,E004YRBAF,ZA,4847191591.454403,8660338737.635166,0.016606370548502735,0.652267832003814,Standard,Inside,
2021-06-21,ZA602H,BidCorp Ltd,E004YPWJV,ZA,5976748107.644363,7099962114.094039,0.020476206041780198,0.6727440380455942,Standard,Inside,
2021-06-21,ZA00U3,DISCOVERY LTD,E004YPWKS,ZA,3883420761.1655765,6745563246.770152,0.013304513126602859,0.6860485511721971,Standard,Inside,
2021-06-21,ZA00DM,Shoprite Holdings Ltd,E004YRCPZ,ZA,4945181237.749377,6663766659.142134,0.01694208089656488,0.702990632068762,Standard,Inside,
2021-06-21,ZA00CL,Nedbank Group Ltd,E004YRDWF,ZA,4035081493.386918,5964643744.843929,0.013824099420935647,0.7168147314896977,Standard,Inside,
2021-06-21,ZA00IR,Aspen Pharmacare Holdings Ltd,E004YPYQZ,ZA,3844231598.48221,5356321023.383322,0.013170251927158446,0.7299849834168561,Standard,Inside,
2021-06-21,ZA805M,PEPKOR HOLDINGS,E004YPV5W,ZA,1284326075.6988623,5349129844.643324,0.004400072560729997,0.7343850559775862,Standard,Inside,true
2021-06-21,073892,OLD MUTUAL,E004YRLC7,ZA,4051718730.9618373,4907605052.037108,0.013881098226710041,0.7482661542042962,Standard,Inside,
2021-06-21,ZA00EN,Bidvest Group Ltd,E004YRAKF,ZA,3842850716.2030253,4817413458.948258,0.013165521055192825,0.7614316752594891,Standard,Inside,
2021-06-21,ZA20V6,CLICKS GROUP,E004YN6ZL,ZA,3963646859.425546,4666957328.889139,0.013579365954313326,0.7750110412138024,Standard,Inside,
2021-06-21,ZA00HQ,Remgro Ltd,E004YR9QU,ZA,3859987378.606127,4614449944.538107,0.013224230879317006,0.7882352720931194,Standard,Inside,
2021-06-21,ZA901J,MULTICHOICE GROUP,E004YUBEF,ZA,3314970449.0986166,4445447833.040923,0.011357015004754634,0.799592287097874,Standard,Inside,
2021-06-21,ZA20IT,MR PRICE GROUP,E004YSLF8,ZA,3710896674.419598,4370903032.296346,0.012713449443851646,0.8123057365417257,Standard,Inside,
2021-06-21,ZA00JS,African Rainbow Minerals Ltd,E004YPNEK,ZA,1972739083.6875145,4332833480.534844,0.00675856020978922,0.8190642967515149,Standard,Inside,true
2021-06-21,ZA704K,NEPI ROCKCASTLE,E004YOXHU,ZA,2589842276.1441917,4268736238.905871,0.008872742017388186,0.8279370387689031,Standard,Inside,
2021-09-20,ZA004D,Naspers Ltd,E004YRE5C,ZA,27403054082.702297,74667722296.19154,0.11814852541560868,0.11814852541560868,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA005E,Anglo Platinum Ltd,E004YQL7T,ZA,6412318281.67971,30232523723.148094,0.027646770582197007,0.1457952959978057,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA008H,FirstRand Ltd,E004YRE30,ZA,11450782320.185835,24000801341.827366,0.04937015567323457,0.19516545167104027,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA00FO,Vodacom Group Ltd,E004YRA54,ZA,1640857535.3901348,18231751784.91411,0.007074572696837036,0.2022400243678773,Addition,Above - Companies in between Upper and Lower GMSR,true
2021-09-20,ZA001A,MTN Group Ltd,E004YQ0EH,ZA,11747063997.292562,17382456344.025692,0.050647576910742544,0.25288760127861987,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA003C,Standard Bank Group Ltd/South,E004YRC2U,ZA,10953408843.99426,16654111059.74496,0.04722572525261355,0.3001133265312334,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA202D,CAPITEC BANK,E004YQQYR,ZA,12460157049.74428,15169414474.974773,0.05372208431334872,0.35383541084458214,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA006F,Impala Platinum Holdings Ltd,E004YRAGC,ZA,7821060589.834671,12220406372.707607,0.03372057629366157,0.3875559871382437,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA301D,Sibanye-Stillwater,E004YNCFG,ZA,7580393192.729531,12032370453.155722,0.03268293654745774,0.4202389236857014,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA00GP,Sanlam Ltd,E004YMEBW,ZA,6827590452.49308,9920939338.118395,0.029437220452480227,0.44967614413818163,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA002B,Sasol Ltd,E004YM97J,ZA,7437564273.027675,9719765124.186716,0.032067128316793016,0.48174327245497467,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA009I,ABSA GROUP LTD,E004YNFH5,ZA,7306536944.194963,9262851095.58185,0.03150220275615987,0.5132454752111345,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA00AJ,Gold Fields Ltd,E004YR9FL,ZA,4019684615.3708153,8374343262.72707,0.017330908026111397,0.5305763832372459,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA00DM,Shoprite Holdings Ltd,E004YRCPZ,ZA,5577560101.389266,7515914433.889323,0.024047702836598954,0.5546240860738448,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA602H,BidCorp Ltd,E004YPWJV,ZA,6243765117.399881,7417159797.338894,0.02692005202908627,0.5815441381029312,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA20T4,NORTHAM PLATINUM HOLDINGS,E004YRBAF,ZA,3889160249.0385895,7048133832.98041,0.01676815099302969,0.5983122890959608,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA007G,AngloGold Ashanti Ltd,E004YN2W6,ZA,4010574609.9911866,7036096044.0074215,0.017291630152233433,0.6156039192481942,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA00CL,Nedbank Group Ltd,E004YRDWF,ZA,4350889188.460758,6421028908.590257,0.01875889965811653,0.6343628189063107,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA00IR,Aspen Pharmacare Holdings Ltd,E004YPYQZ,ZA,4441395003.860877,6188372584.45155,0.019149116332462007,0.6535119352387727,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA00U3,DISCOVERY LTD,E004YPWKS,ZA,3373732965.1289034,5860227488.499051,0.014545881410627855,0.6680578166494006,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA805M,PEPKOR HOLDINGS,E004YPV5W,ZA,1475699812.706378,5835111952.180222,0.00636249362210342,0.674420310271504,Addition,Above - Companies in between Upper and Lower GMSR,true
2021-09-20,ZA20V6,CLICKS GROUP,E004YN6ZL,ZA,4371014564.681967,5149033531.254525,0.018845670406982477,0.6932659806784864,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,073892,OLD MUTUAL,E004YRLC7,ZA,4127912275.1296034,4999893744.10078,0.017797532599091188,0.7110635132775777,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA00EN,Bidvest Group Ltd,E004YRAKF,ZA,3846845084.020643,4822420814.868552,0.01658570876106167,0.7276492220386394,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA102C,WOOLWORTHS HDG.,E004YRCQ5,ZA,3951480264.8412395,4619993294.564761,0.017036844327310566,0.7446860663659499,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA00LU,Exxaro Resources Ltd,E004YP1D7,ZA,2474447146.9910703,4575530967.069287,0.010668602147539357,0.7553546685134893,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA00HQ,Remgro Ltd,E004YR9QU,ZA,3697299721.5929255,4419963803.458368,0.01594094252441323,0.7712956110379026,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA704K,NEPI ROCKCASTLE,E004YOXHU,ZA,2658877992.8159976,4416007295.82461,0.011463777473968513,0.7827593885118711,Addition,Above - Companies in between Upper and Lower GMSR,
2021-09-20,ZA00JS,African Rainbow Minerals Ltd,E004YPNEK,ZA,1832326919.3143454,4020906120.9443617,0.007900094746481866,0.790659483258353,Addition,Above - Companies in between Upper and Lower GMSR,true
2021-09-20,ZA20IT,MR PRICE GROUP,E004YSLF8,ZA,3276895078.8108807,3872482957.7060747,0.014128363952963862,0.8047878472113169,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA004D,Naspers Ltd,E004YRE5C,ZA,24520258160.895897,66812692536.50108,0.11353752463682296,0.11353752463682296,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA005E,Anglo Platinum Ltd,E004YQL7T,ZA,6020463182.303284,28080518574.175762,0.027876887853323883,0.14141441249014683,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA008H,FirstRand Ltd,E004YRE30,ZA,9127319183.527782,19544580692.778976,0.0422627371974647,0.18367714968761154,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA001A,MTN Group Ltd,E004YQ0EH,ZA,13453222434.598593,19001726602.540386,0.06229320929617361,0.24597035898378514,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA00FO,Vodacom Group Ltd,E004YRA54,ZA,1376678441.7145033,15296428297.788511,0.006374511290521932,0.2523448702743071,Addition,Above - Companies in between Upper and Lower GMSR,true
2021-12-20,ZA202D,CAPITEC BANK,E004YQQYR,ZA,10805281795.233295,13154713653.802402,0.050032301453929354,0.3023771717282364,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA003C,Standard Bank Group Ltd/South,E004YRC2U,ZA,8612024220.599678,13106108994.977444,0.0398767380711593,0.34225390979939574,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA00AJ,Gold Fields Ltd,E004YR9FL,ZA,5007278585.161994,10431830776.94781,0.023185482469059538,0.3654393922684553,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA002B,Sasol Ltd,E004YM97J,ZA,7743514221.895775,10399562479.043478,0.03585522758264295,0.40129461985109827,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA006F,Impala Platinum Holdings Ltd,E004YRAGC,ZA,6744289666.367473,10320560599.056078,0.031228462160901242,0.4325230820119995,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA301D,Sibanye-Stillwater,E004YNCFG,ZA,6243994807.681404,9188598568.739756,0.028911918857359206,0.46143500086935874,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA007G,AngloGold Ashanti Ltd,E004YN2W6,ZA,5123226393.805856,8988116783.118769,0.023722362101162364,0.4851573629705211,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA00GP,Sanlam Ltd,E004YMEBW,ZA,5135542542.116881,7699464081.134755,0.023779390252461514,0.5089367532229826,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA00DM,Shoprite Holdings Ltd,E004YRCPZ,ZA,5368932982.811264,7275962844.303109,0.024860071081205665,0.5337968243041883,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA009I,ABSA GROUP LTD,E004YNFH5,ZA,5592105458.329794,7089383187.537772,0.025893439093531683,0.55969026339772,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA20T4,NORTHAM PLATINUM HOLDINGS,E004YRBAF,ZA,5156435509.543893,7068451692.315137,0.023876132129664246,0.5835663955273842,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA00IR,Aspen Pharmacare Holdings Ltd,E004YPYQZ,ZA,4890072596.181597,6787054262.569878,0.02264277701407917,0.6062091725414633,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA602H,BidCorp Ltd,E004YPWJV,ZA,5296591371.257586,6383742763.959968,0.024525103665685468,0.6307342762071488,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA00U3,DISCOVERY LTD,E004YPWKS,ZA,3201302906.047217,5537628275.4665575,0.014823172137107253,0.6455574483442561,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA00CL,Nedbank Group Ltd,E004YRDWF,ZA,4060667806.6592073,5245663101.226207,0.018802337565750924,0.664359785910007,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA805M,PEPKOR HOLDINGS,E004YPV5W,ZA,1679143967.3912985,5103781055.900604,0.007775034353859208,0.6721348202638662,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA20V6,CLICKS GROUP,E004YN6ZL,ZA,3688056271.403097,4344512040.762278,0.017077013505681592,0.6892118337695478,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA00HQ,Remgro Ltd,E004YR9QU,ZA,3422981199.4421997,4145550683.592345,0.015849621554263886,0.7050614553238116,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA702I,RAND MERCHANT IN.HDG.,E004YTWCP,ZA,2488431105.9242806,4000693096.341288,0.011522321916107909,0.7165837772399195,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA00EN,Bidvest Group Ltd,E004YRAKF,ZA,3071134503.368278,3839398053.9670935,0.01422044609200937,0.7308042233319288,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA704K,NEPI ROCKCASTLE,E004YOXHU,ZA,2530379641.35548,3749266026.6046524,0.011716558569072433,0.7425207819010012,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,073892,OLD MUTUAL,E004YRLC7,ZA,3019365149.483052,3570255586.4763527,0.013980735553335273,0.7565015174543365,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA901J,MULTICHOICE GROUP,E004YUBEF,ZA,1846097591.074522,3397047680.356123,0.008548089067955589,0.765049606522292,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA102C,WOOLWORTHS HDG.,E004YRCQ5,ZA,2868910074.6576433,3381155067.3631625,0.013284074994028146,0.7783336815163202,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA00LU,Exxaro Resources Ltd,E004YP1D7,ZA,1806703206.4324582,3340797349.172445,0.008365679042437025,0.7866993605587572,Addition,Above - Companies in between Upper and Lower GMSR,
2021-12-20,ZA20IT,MR PRICE GROUP,E004YSLF8,ZA,2689728892.485226,3178597131.2753797,0.012454402331046176,0.7991537628898034,Addition,Above - Companies in between Upper and Lower GMSR,
2022-03-21,ZA004D,Naspers Ltd,E004YRE5C,ZA,19947000204.4162,54351499194.59454,0.08199232302863052,0.08199232302863052,Standard,Inside,
2022-03-21,ZA005E,Anglo Platinum Ltd,E004YQL7T,ZA,8834098145.324993,41203815976.329254,0.036312639563604594,0.11830496259223511,Standard,Inside,
2022-03-21,ZA008H,FirstRand Ltd,E004YRE30,ZA,11209200950.01715,24002571627.44572,0.046075520918837695,0.16438048351107282,Standard,Inside,
2022-03-21,ZA001A,MTN Group Ltd,E004YQ0EH,ZA,16354540405.445175,23363628322.895985,0.06722548484313795,0.23160596835421077,Standard,Inside,
2022-03-21,ZA00FO,Vodacom Group Ltd,E004YRA54,ZA,1582617537.7713492,17584640650.864784,0.006505363566346951,0.23811133192055772,Standard,Inside,true
2022-03-21,ZA003C,Standard Bank Group Ltd/South,E004YRC2U,ZA,11203742979.135595,17050286073.863333,0.0460530858806357,0.2841644178011934,Standard,Inside,
2022-03-21,ZA006F,Impala Platinum Holdings Ltd,E004YRAGC,ZA,9948906844.304928,15545167939.117199,0.04089507070739398,0.32505948850858735,Standard,Inside,
2022-03-21,ZA202D,CAPITEC BANK,E004YQQYR,ZA,12749632429.479116,15521831543.071726,0.05240747831459455,0.3774669668231819,Standard,Inside,
2022-03-21,ZA002B,Sasol Ltd,E004YM97J,ZA,10627201816.107107,14272363438.23141,0.043683208265260315,0.4211501750884422,Standard,Inside,
2022-03-21,ZA301D,Sibanye-Stillwater,E004YNCFG,ZA,8431225750.079846,12971115803.820557,0.034656628973954884,0.4558068040623971,Standard,Inside,
2022-03-21,ZA00AJ,Gold Fields Ltd,E004YR9FL,ZA,7528373738.879404,12341596450.043898,0.030945447694024575,0.48675225175642167,Standard,Inside,
2022-03-21,ZA007G,AngloGold Ashanti Ltd,E004YN2W6,ZA,5596078148.227276,9817680292.133099,0.023002729358839964,0.5097549811152616,Standard,Inside,
2022-03-21,ZA009I,ABSA GROUP LTD,E004YNFH5,ZA,7644090328.394513,9690783884.881483,0.031421101771833916,0.5411760828870955,Standard,Inside,
2022-03-21,ZA00GP,Sanlam Ltd,E004YMEBW,ZA,6215534286.93774,9318642109.351934,0.025549009366195242,0.5667250922532907,Standard,Inside,
2022-03-21,ZA00DM,Shoprite Holdings Ltd,E004YRCPZ,ZA,6466523431.346854,8763414326.259459,0.026580702492689293,0.59330579474598,Standard,Inside,
2022-03-21,ZA00CL,Nedbank Group Ltd,E004YRDWF,ZA,5572325669.294794,7198457136.409758,0.022905094581409543,0.6162108893273895,Standard,Inside,
2022-03-21,ZA00U3,DISCOVERY LTD,E004YPWKS,ZA,3943981594.372652,6798796059.942515,0.016211771674478716,0.6324226610018683,Standard,Inside,
2022-03-21,ZA602H,BidCorp Ltd,E004YPWJV,ZA,5626033755.545829,6780804815.651235,0.02312586215106994,0.6555485231529382,Standard,Inside,
2022-03-21,ZA00IR,Aspen Pharmacare Holdings Ltd,E004YPYQZ,ZA,4277858609.2240076,5937347132.857748,0.017584176134948237,0.6731326992878864,Standard,Inside,
2022-03-21,ZA20T4,NORTHAM PLATINUM HOLDINGS,E004YRBAF,ZA,4073726013.3845663,5819608426.768972,0.016745087271098184,0.6898777865589846,Standard,Inside,
2022-03-21,ZA805M,PEPKOR HOLDINGS,E004YPV5W,ZA,1563494335.274918,5251912446.338321,0.006426757471176703,0.6963045440301613,Standard,Inside,true
2022-03-21,ZA702I,RAND MERCHANT IN.HDG.,E004YTWCP,ZA,2983061609.12651,4795918985.733939,0.01226190146705148,0.7085664454972128,Standard,Inside,
2022-03-21,ZA00HQ,Remgro Ltd,E004YR9QU,ZA,3951367669.0447617,4785476164.520724,0.016242132200584045,0.7248085776977968,Standard,Inside,
2022-03-21,ZA20V6,CLICKS GROUP,E004YN6ZL,ZA,4033298731.010668,4750646326.278761,0.016578910564746294,0.7413874882625431,Standard,Inside,
2022-03-21,ZA00EN,Bidvest Group Ltd,E004YRAKF,ZA,3706587578.6446285,4633813700.018287,0.015235961446215595,0.7566234497087587,Standard,Inside,
2022-03-21,ZA00LU,Exxaro Resources Ltd,E004YP1D7,ZA,2424836456.664415,4519732444.854455,0.00996731197718697,0.7665907616859456,Standard,Inside,
2022-03-21,ZA00JS,African Rainbow Minerals Ltd,E004YPNEK,ZA,1805363958.4580185,3974821573.0031238,0.0074209647239771165,0.7740117264099228,Standard,Inside,
