Date,ENTITY_QID,Country,Internal_Number,Instrument_Name,Free_Float,Capfactor,Free_Float_MCAP_USD_Cutoff,Full_MCAP_USD_Cutoff,Status_TOR,FOR_FF,Shadow_Company,Mcap_Units_Index_Currency,ISIN,SEDOL
2019-06-24,E004YMZQC,KR,KR181L,ECOPRO,0.8728,1.0,411199697.29753494,471127059.2318228,Pass,0.8728,,451798035.0,KR7086520004,B235ZT9
2019-06-24,E004YQFRT,KR,KR02AN,HANWHA INVEST SEC,0.7351,1.0,234695204.51627755,319269765.36019254,Pass,0.7351,,282246673.0,KR7003530003,6496142
2019-06-24,E004YSJD0,KR,KR10Q2,EO Technics,0.7156,1.0,428718111.2938225,599103006.2797966,Pass,0.7156,,420220085.0,KR7039030002,6285919
2019-06-24,E004YNQ47,KR,KR04FU,HANDSOME,0.6536,1.0,554198279.5252776,847916584.341,Pass,0.6536,,547749551.0,KR7020000006,6155227
2019-06-24,E004YM6LG,KR,KR12S6,EUGENE,0.8161,1.0,298061583.12179524,365226789.7583571,Pass,0.8161,,333613296.0,KR7023410004,6195096
2019-06-24,E004YQ148,KR,KR11HU,Hansem,0.7903,1.0,1269643545.2315211,1606533652.0707595,Pass,0.7903,,1172397190.0,KR7009240003,6536684
2019-06-24,E004YQGEX,KR,KR13S7,AK HOLDINGS,0.3987,1.0,209994058.95948577,526696912.36389714,Pass,0.3987,,211686294.0,KR7006840003,6166616
2019-06-24,E004YPCO2,KR,KR18TD,CRYSTALGENOMICS,0.8222,1.0,433682484.4708289,527465926.13820106,Pass,0.8222,,458097746.0,KR7083790006,B0W9LL2
2019-06-24,E004YU28C,KR,KR51XE,PHARMA RESEARCH PRODUCTS,0.4973,1.0,205003900.98373455,412233864.83759207,Pass,0.4973,,179308825.0,KR7214450009,BYMXFQ5
2019-06-24,E004YS9W0,KR,KR826R,ENZYCHEM LIFE SCIENCES,0.8035,1.0,401673310.5842013,499904555.7986326,Pass,0.8035,,347423989.0,KR7183490002,BF5S8Y3
2019-06-24,E004YMBN4,KR,KR19WH,SHINSEGAE INTERNATIONAL,0.349,1.0,558649946.1310741,1600716178.026,Pass,0.349,,449252535.0,KR7031430002,B6SKWR4
2019-06-24,E004YPYVN,KR,KR82BW,STUDIO DRAGON,0.287,1.0,498629970.94770205,1737386658.3543625,Pass,0.287,,481486471.0,KR7253450001,BDRY726
2019-06-24,E004YSJI4,KR,KR51FW,NEOPHARM,0.6905,1.0,221487560.7289196,320764027.12370694,Pass,0.6905,,237890234.0,KR7092730001,B1LJQC6
2019-06-24,E004YQR65,KR,KR071J,Poongsan,0.6282,1.0,365118786.19397354,581214240.9964559,Pass,0.6282,,400358405.0,KR7103140000,B3BDFS1
2019-06-24,E004YPW5U,KR,KR142I,KOREA REAL ESTATE INV. TST.,0.6593,1.0,324977843.159267,492913458.45482635,Pass,0.6593,,346179908.0,KR7034830000,6354488
2019-06-24,E004YSJI7,KR,KR51CT,DONGKOOK PHARMACEUTICAL,0.5993,1.0,261313255.16695905,436030794.53856003,Pass,0.5993,,276474970.0,KR7086450004,B1Y3XY6
2019-06-24,E004YQXZH,KR,KR82K5,AEKYUNG IND,0.3106,1.0,295389577.48366475,951028903.6821144,Pass,0.3106,,269338748.0,KR7018250001,BZ14KS3
2019-06-24,E004YUAXQ,KR,KR711K,Jeil Pharmaceutical,0.4441,1.0,195500689.87516242,440217720.952854,Pass,0.4441,,220246667.0,KR7271980005,BYTPDS2
2019-06-24,E004YPDM2,KR,KR501H,HANSOL PAPER,0.6951,1.0,191698495.1408644,275785491.4988698,Pass,0.6951,,203134617.0,KR7213500002,BTKH940
2019-06-24,E004YSACY,KR,KR636Q,HUONS,0.6289,1.0,264715060.87925124,420917571.75902563,Pass,0.6289,,283353397.0,KR7243070000,BYQRRK1
2019-06-24,E004YMY27,KR,KR81WG,ESMO,0.6712,1.0,268783701.49979854,400452475.41686314,Pass,0.6712,,279842714.0,KR7073070005,6723817
2019-06-24,E004YNHAS,KR,KR80AT,APROGEN KIC,0.609,1.0,166429103.85091823,273282600.74042404,Pass,0.609,,224005183.0,KR7007460009,6415385
2019-06-24,E004YRL8Z,KR,KR82F0,HYOSUNG ADVANCED MATERIALS,0.5641,1.0,233413796.28445557,413780883.326459,Pass,0.5641,,262223168.0,KR7298050006,BD83186
2019-06-24,E004YP8JT,KR,KR40BQ,BGF,0.3613,1.0,205996983.22969994,570154949.431774,Pass,0.3613,,219585840.0,KR7027410000,BLY0NY7
2019-06-24,E004YO1KH,KR,KR51ZG,NATURECELL,0.7882,1.0,371365497.3013405,471156428.9537434,Pass,0.7882,,303783200.0,KR7007390008,6208239
2019-06-24,E004YQ3IE,KR,KR06FW,CJ CGV,0.6098,1.0,383564278.3001669,629000128.4030286,Pass,0.6098,,410618666.0,KR7079160008,B04S946
2019-06-24,E004YOYGR,KR,KR00P0,OCI Co Ltd,0.8451,1.0,1528191017.5618446,1808296080.4187014,Pass,0.8451,,1634740069.0,KR7010060002,6497004
2019-06-24,E004YS1GQ,KR,KR811L,HWASEUNG ENTERPRISE,0.2827,1.0,206924392.72724813,731957526.4494097,Pass,0.2827,,212352352.0,KR7241590009,BZCMZG9
2019-06-24,E004YOZD9,KR,KR066N,Daewoong Pharma,0.5045,1.0,750952624.9143381,1488508671.7826326,Pass,0.5045,,801136193.0,KR7069620003,6562979
2019-06-24,E004YMYGZ,KR,KR628R,DONGWON DEVELOPMENT,0.4206,1.0,149606466.7967493,355697733.70601356,Pass,0.4206,,170083398.0,KR7013120001,6270733
2019-06-24,E004YQ1NX,KR,KR05HX,KOMIPHARM INT,0.6474,1.0,683113883.6437256,1055165096.7620107,Pass,0.6474,,740842749.0,KR7041960006,6419008
2019-06-24,E004YMPAT,KR,KR70AC,HYUNDAI ELECTRIC & ENERGY SYS,0.5663,1.0,178099957.95235258,314497541.85476345,Pass,0.5663,,196901921.0,KR7267260008,BD4HFR9
2019-06-24,E004YNCQT,KR,KR04R6,PANOCEAN,0.453,1.0,877753559.8249613,1937645827.4281707,Pass,0.453,,933109285.0,KR7028670008,B24FX49
2019-06-24,E004YOYUF,KR,KR18ZJ,JW HOLDINGS,0.5751,1.0,188142282.51770782,327147074.4526306,Pass,0.5751,,201398341.0,KR7096760004,B1ZB4F7
2019-06-24,E004YMU6J,KR,KR01P1,TONGYANG,0.7622,1.0,260448350.2881664,341706048.659363,Pass,0.7622,,284729060.0,KR7001520006,6896452
2019-06-24,E004YTK67,KR,KR20IV,YG ENTERTAINMENT,0.5521,1.0,257973010.6888609,467257762.5228416,Pass,0.5521,,245260311.0,KR7122870009,B4X6994
2019-06-24,E004YM8OY,KR,KR16SA,Yungjin Pharm,0.4755,1.0,400889029.5411253,843089441.7268671,Pass,0.4755,,408326560.0,KR7003520004,6698476
2019-06-24,E004YMYYH,KR,KR635P,IT'S HANBUL,0.4253,1.0,188730613.80950025,443758790.9934171,Pass,0.4253,,195162626.0,KR7226320000,BZ1HBQ7
2019-06-24,E004YN8ET,KR,KR20MZ,KOLMAR KOREA,0.5978,1.0,710031868.5181488,1187741499.695799,Pass,0.5978,,715024228.0,KR7161890009,B8K27N3
2019-06-24,E004YMUUF,KR,KR50XD,INTRON BIOTECHNOLOGY,0.8131,1.0,348058258.7161412,428063287.06941485,Pass,0.8131,,329885189.0,KR7048530000,B3S5PF7
2019-06-24,E004YSJCN,KR,KR11JW,S.M. Entertain,0.8117,1.0,672228836.3398224,828174000.6650516,Pass,0.8117,,705585650.0,KR7041510009,6243081
2019-06-24,E004YRW09,KR,KR13KZ,TOPTEC,0.5685,1.0,155446951.31856462,273433511.55420333,Pass,0.5685,,175455365.0,KR7108230004,B3VVQ71
2019-06-24,E004YQOCB,KR,KR810K,JW LIFE SCIENCE,0.5702,1.0,195973999.9633133,343693440.83359045,Pass,0.5702,,186591470.0,KR7234080000,BD6GC06
2019-06-24,E004YRSHM,KR,KR623M,WONIK IPS CO LTD,0.7238,1.0,554352919.1864609,765892400.0918221,Pass,0.7238,,723451463.0,KR7240810002,BZ8TP86
2019-06-24,E004YTPBE,KR,KR82CX,JIN AIR,0.4,1.0,202022845.62,505057114.05,Pass,0.4,,232947702.0,KR7272450008,BD1QWN4
2019-06-24,E004YQRDQ,KR,KR308M,KMW,0.6954,1.0,843508693.7180008,1212983453.7216,Pass,0.6954,,951218560.0,KR7032500001,6219888
2019-06-24,E004YPW5L,KR,KR01U6,Hanjin Transport,0.6077,1.0,283819912.5771426,467039513.8672743,Pass,0.6077,,220232376.0,KR7002320000,6407780
2019-06-24,E004YMPE5,KR,KR50P5,ANANTI,0.4181,1.0,423382440.84893394,1012634395.7161779,Pass,0.4181,,459811342.0,KR7025980004,6235936
2019-06-24,E004YQ4LW,KR,KR03YC,HDC,0.6696,1.0,507195022.37735987,757459710.8383512,Pass,0.6696,,536149260.0,KR7012630000,6402428
2019-06-24,E004YQP60,KR,KR05M2,Seoul Semicon,0.6586,1.0,599719694.1853215,910597774.3475881,Pass,0.6586,,604314108.0,KR7046890000,6439493
2019-06-24,E004YMB0O,KR,KR19F0,DOOSAN PF.,0.7397,1.0,200820848.641135,271489588.53742737,Pass,0.7397,,214706631.0,KR7000151001,6662932
2019-06-24,E004YP816,KR,KR805O,DONGSUNG PHARM.,0.829,1.0,302431522.6880756,364814864.521201,Pass,0.829,,384152179.0,KR7002210003,6273118
2019-06-24,E004YO9U9,KR,KR05N3,Daewoo Eng&Const,0.4925,1.0,825854771.8295554,1676862480.8721936,Pass,0.4925,,893835587.0,KR7047040001,6344122
2019-06-24,E004YNNDG,KR,KR05O4,POSCO INTERNATIONAL,0.371,1.0,661050910.6207726,1781808384.4225676,Pass,0.371,,714397035.0,KR7047050000,6344274
2019-06-24,E004YPA8O,KR,KR1A4Q,SAMYANG CORP,0.3802,1.0,170487048.2849823,448414119.63435644,Pass,0.3802,,186393863.0,KR7145990008,B6X62Y4
2019-06-24,E004YP0AI,KR,KR05JZ,Doosan Infracore,0.6373,1.0,727134320.0647824,1140960803.4909503,Pass,0.6373,,752237911.0,KR7042670000,6211679
2019-06-24,E004YP182,KR,KR01R3,ORION HOLDINGS,0.3864,1.0,334339531.43685794,865267938.5011849,Pass,0.3864,,360003110.0,KR7001800002,6896849
2019-06-24,E004YTW57,KR,KR61J1,SKC KOLON PI,0.4594,1.0,312080772.0275767,679322533.799688,Pass,0.4594,,341797597.0,KR7178920005,BSTLJW4
2019-06-24,E004YNWAM,KR,KR013F,HANKOOK TECHNOLOGY GROUP,0.2696,1.0,340074774.3293121,1261404949.2927008,Pass,0.2696,,370812171.0,KR7000240002,6107422
2019-06-24,E004YQFV0,KR,KR04N2,Dong suh,0.5091,1.0,805498842.4464682,1582201615.4910002,Pass,0.5091,,833897544.0,KR7026960005,6605993
2019-06-24,E004YMECQ,KR,KR00V6,Meritz Fire Ins,0.466,1.0,971910522.3895257,2085644897.8316002,Pass,0.466,,964235061.0,KR7000060004,B0YCFG2
2019-06-24,E004YPJG2,KR,KR034I,JB FINANCIAL GROUP,0.5949,1.0,549049553.4227221,922927472.5545843,Pass,0.5949,,606960102.0,KR7175330000,BB96Z33
2019-06-24,E004YP8FY,KR,KR03R5,Hyundaimercmar,0.8687,1.0,741440849.4856759,853506215.5930425,Pass,0.8687,,885333063.0,KR7011200003,6405869
2019-06-24,E004YO1K9,KR,KR40AP,SPC SAMLIP,0.2645,1.0,185893067.3989985,702809328.5406371,Pass,0.2645,,198341457.0,KR7005610001,6771281
2019-06-24,E004YNOL6,KR,KR104G,HD Home Shopping,0.5919,0.8278425,451261581.8535553,920942049.3600001,Pass,0.48999997575,,523691310.0,KR7057050007,B691DP1
2019-06-24,E004YO51S,KR,KR05P5,KEPCO Plant S&E,0.49,1.0,584134447.9792501,1192111118.325,Pass,0.49,,627285617.0,KR7051600005,B29ZGV2
2019-06-24,E004YO5ES,KR,KR016I,DONG A SOCIO,0.605,1.0,302137576.4007305,499400952.7284802,Pass,0.605,,315638855.0,KR7000640003,6273163
2019-06-24,E004YQ658,KR,KR51TA,MIRAE ASSET LIFE INSUR,0.624,1.0,430348623.2232405,689661255.1654494,Pass,0.624,,425983990.0,KR7085620003,BYW7G64
2019-06-24,E004YPBYA,KR,KR02S5,DGB FINANCIAL GROUP,0.9305,1.0,1067224722.239031,1146936832.067739,Pass,0.9305,,1112637759.0,KR7139130009,B68N347
2019-06-24,E004YP5YN,KR,KR10LX,Partron,0.8565,1.0,644584850.237015,752580093.6801109,Pass,0.8565,,715939450.0,KR7091700005,B1GN4B8
2019-06-24,E004YMC1Z,KR,KR067O,Hyundai Dept,0.7086,1.0,1177978953.5766256,1662403264.9966495,Pass,0.7086,,1200186130.0,KR7069960003,6568610
2019-06-24,E004YQBCZ,KR,KR30ES,KGINICIS,0.6042,1.0,183894409.47376773,304360161.3269906,Pass,0.6042,,225065867.0,KR7035600006,6665027
2019-06-24,E004YS5B0,KR,KR70Q8,ADVANCED PROCESS SYSTEMS,0.8174,1.0,229346380.83325237,280580353.3560709,Pass,0.8174,,268072214.0,KR7265520007,BF1HQF1
2019-06-24,E004YMC21,KR,KR17YH,DAISHIN SECURITIES PF.,0.9467,1.0,189108774.51761103,199755756.33,Pass,0.9467,,204110418.0,KR7003541000,6248503
2019-06-24,E004YQ7TB,KR,KR081K,RFHIC,0.48,1.0,247075183.56578618,514739965.7620545,Pass,0.48,,279251367.0,KR7218410009,BYXZYM9
2019-06-24,E004YMC21,KR,KR02BO,DAISHIN SECUR,0.9221,1.0,522842365.2639463,567012650.757994,Pass,0.9221,,564740997.0,KR7003540002,6251200
2019-06-24,E004YQEF7,KR,KR118L,Songwon Ind,0.5779,1.0,251548972.932672,435281143.68,Pass,0.5779,,248253352.0,KR7004430005,B00GRK6
2019-06-24,E004YN6YU,KR,KR02GT,LOTTE FINE CHEMICAL,0.6887,1.0,748959557.5417885,1087497542.532,Pass,0.6887,,805085332.0,KR7004000006,6496432
2019-06-24,E004YMFSR,KR,KR038M,Seobu T&D,0.557,1.0,219353662.8062891,393812680.0831043,Pass,0.557,,244048813.0,KR7006730006,B0MRY40
2019-06-24,E004YQ1I0,KR,KR00X8,HITEJINRO,0.4914,1.0,578756936.4563395,1177771543.460194,Pass,0.4914,,616868419.0,KR7000080002,B05R492
2019-06-24,E004YQJCL,KR,KR80DW,TAIHAN FIBEROPTICS,0.7808,1.0,211753933.2033539,271201246.4182299,Pass,0.7808,,231757096.0,KR7010170009,6278351
2019-06-24,E004YOTG0,KR,KR18VF,WIISOL,0.7966,1.0,284596494.13370883,357263989.62303394,Pass,0.7966,,318817420.0,KR7122990005,B61XM81
2019-06-24,E004YQKPC,KR,KR12Q4,Daesang,0.6072,1.0,438612680.5119229,722352899.3938125,Pass,0.6072,,446266314.0,KR7001680008,6352716
2019-06-24,E004YO97L,KR,KR19SD,JYP ENTERTAINMENT,0.8225,1.0,623314116.5435363,757828713.1228404,Pass,0.8225,,601617776.0,KR7035900000,B16TC34
2019-06-24,E004YNHDS,KR,KR12JX,DONGJIN SEMICHEM,0.6751,1.0,340992162.316581,505098744.3587335,Pass,0.6751,,301634194.0,KR7005290002,6219297
2019-06-24,E004YPMP3,KR,KR116J,Seegene,0.8188,1.0,527561884.3852368,644311045.9028295,Pass,0.8188,,506139258.0,KR7096530001,B679Q36
